result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_7_090001,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0028|EIK_0068|EIK_0301|EIK_0387|EIK_0108|EIK_0093,長宗我部元親|島津義久|真田信幸|朝倉義景(八雷)|名古屋山三郎|大内義隆,EIK_0028|EIK_0068|EIK_0301|EIK_0387|EIK_0108|EIK_0093,陰陽師|立役者|山紫水明|文化人の絆|技巧伝承|文明開化|知勇兼備,陰陽師|立役者|山紫水明|文化人の絆|技巧伝承|文明開化|知勇兼備,9776,1402,51,84,332,534,367,574,638,583,576,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0028|EIK_0068|EIK_0093|EIK_0108|EIK_0301|EIK_0387||山紫水明|技巧伝承|文化人の絆|文明開化|知勇兼備|立役者|陰陽師,,step174_validate_repair_7_9,14917,14917,jinpo_result_db_7_part006.csv
step174_7_090002,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0028|EIK_0082|EIK_0089|EIK_0103|EIK_0202|EIK_0101,長宗我部元親|山中鹿之介|村上義清|長野業正|徳川家康(東軍)|山県昌景(泰然),EIK_0028|EIK_0082|EIK_0089|EIK_0103|EIK_0202|EIK_0101,勇猛果敢|泰然自若|根性の絆|猛将の絆|侍|勇将の絆|もののふ,勇猛果敢|泰然自若|根性の絆|猛将の絆|侍|勇将の絆|もののふ,10549,2183,642,494,155,0,145,179,195,196,179,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0028|EIK_0082|EIK_0089|EIK_0101|EIK_0103|EIK_0202||もののふ|侍|勇将の絆|勇猛果敢|根性の絆|泰然自若|猛将の絆,,step174_validate_repair_7_9,14917,14917,jinpo_result_db_7_part006.csv
step174_7_090003,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0034|EIK_0204|EIK_0136|EIK_0022|EIK_0148|EIK_0105,直江兼続(王佐)|北条氏康(獅子)|鈴木重意|佐竹義重|斎藤道三|尼子経久,EIK_0034|EIK_0204|EIK_0136|EIK_0022|EIK_0148|EIK_0105,侍|勇将の絆|才腕の絆|知勇兼備|柔能制剛|立役者|技巧伝承,侍|勇将の絆|才腕の絆|知勇兼備|柔能制剛|立役者|技巧伝承,10541,1390,273,242,424,374,315,336,341,342,339,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0022|EIK_0034|EIK_0105|EIK_0136|EIK_0148|EIK_0204||侍|勇将の絆|才腕の絆|技巧伝承|柔能制剛|知勇兼備|立役者,,step174_validate_repair_7_9,14917,14917,jinpo_result_db_7_part006.csv
step174_7_090004,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0040|EIK_0093|EIK_0129|EIK_0387|EIK_0204|EIK_0224,北条氏邦|大内義隆|朝倉義景|朝倉義景(八雷)|北条氏康(獅子)|黒猫ノア,EIK_0040|EIK_0093|EIK_0129|EIK_0387|EIK_0204|EIK_0224,山紫水明|技巧伝承|文化人の絆|文明開化|外交官の絆|多芸多才|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|外交官の絆|多芸多才|流行創出,9864,844,73,60,436,425,460,746,690,645,674,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0040|EIK_0093|EIK_0129|EIK_0204|EIK_0224|EIK_0387||外交官の絆|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,14917,14917,jinpo_result_db_7_part006.csv
step174_7_090005,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0040|EIK_0093|EIK_0387|EIK_0108|EIK_0109|EIK_0071,北条氏邦|大内義隆|朝倉義景(八雷)|名古屋山三郎|大祝鶴|納涼忍お綾,EIK_0040|EIK_0093|EIK_0387|EIK_0108|EIK_0109|EIK_0071,山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|多芸多才|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|多芸多才|流行創出,9527,885,90,55,363,393,454,797,788,771,794,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0040|EIK_0071|EIK_0093|EIK_0108|EIK_0109|EIK_0387||多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,14917,14917,jinpo_result_db_7_part006.csv
step174_7_090006,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0040|EIK_0093|EIK_0387|EIK_0256|EIK_0186|EIK_0064,北条氏邦|大内義隆|朝倉義景(八雷)|魔女ルシア|伊達政宗(新星)|雑賀孫市(道化),EIK_0040|EIK_0093|EIK_0387|EIK_0256|EIK_0186|EIK_0064,山紫水明|技巧伝承|文化人の絆|文明開化|戦場の華|多芸多才|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|戦場の華|多芸多才|流行創出,10154,929,146,61,318,421,466,608,601,601,612,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0040|EIK_0064|EIK_0093|EIK_0186|EIK_0256|EIK_0387||多芸多才|山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,14917,14917,jinpo_result_db_7_part006.csv
step174_7_090007,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0040|EIK_0093|EIK_0387|EIK_0256|EIK_0226|EIK_0243,北条氏邦|大内義隆|朝倉義景(八雷)|魔女ルシア|柴田勝家(風雲)|前田慶次(神将),EIK_0040|EIK_0093|EIK_0387|EIK_0256|EIK_0226|EIK_0243,山紫水明|技巧伝承|文化人の絆|文明開化|戦場の華|多芸多才|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|戦場の華|多芸多才|流行創出,10065,891,149,59,313,443,426,650,642,634,645,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0040|EIK_0093|EIK_0226|EIK_0243|EIK_0256|EIK_0387||多芸多才|山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,14917,14917,jinpo_result_db_7_part006.csv
step174_7_090008,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0042|EIK_0095|EIK_0018|EIK_0199|EIK_0220|EIK_0256,谷忠澄|柳生宗矩|雫の者|長宗我部元親(納涼)|江里口信常|魔女ルシア,EIK_0042|EIK_0095|EIK_0018|EIK_0199|EIK_0220|EIK_0256,流行創出|豪傑|戦場の華|多芸多才|技巧伝承|文明開化|竜飛鳳舞,流行創出|豪傑|戦場の華|多芸多才|技巧伝承|文明開化|竜飛鳳舞,10029,1742,408,56,262,443,433,389,414,355,386,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0018|EIK_0042|EIK_0095|EIK_0199|EIK_0220|EIK_0256||多芸多才|戦場の華|技巧伝承|文明開化|流行創出|竜飛鳳舞|豪傑,,step174_validate_repair_7_9,14917,14917,jinpo_result_db_7_part006.csv
step174_7_090009,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0042|EIK_0095|EIK_0241|EIK_0258|EIK_0070|EIK_0256,谷忠澄|柳生宗矩|石田三成(西軍)|明智光秀(闇)|前田利家(兎忍)|魔女ルシア,EIK_0042|EIK_0095|EIK_0241|EIK_0258|EIK_0070|EIK_0256,流行創出|戦場の華|洒落者の絆|多芸多才|技巧伝承|文明開化|竜飛鳳舞,流行創出|戦場の華|洒落者の絆|多芸多才|技巧伝承|文明開化|竜飛鳳舞,10359,911,278,61,233,480,608,492,507,476,512,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0042|EIK_0070|EIK_0095|EIK_0241|EIK_0256|EIK_0258||多芸多才|戦場の華|技巧伝承|文明開化|洒落者の絆|流行創出|竜飛鳳舞,,step174_validate_repair_7_9,14917,14917,jinpo_result_db_7_part006.csv
step174_7_090010,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0064|EIK_0096|EIK_0387|EIK_0155|EIK_0241|EIK_0124,雑賀孫市(道化)|大久保忠世|朝倉義景(八雷)|羽柴秀吉(納涼)|石田三成(西軍)|黒田官兵衛,EIK_0064|EIK_0096|EIK_0387|EIK_0155|EIK_0241|EIK_0124,技巧伝承|外交官の絆|柔能制剛|立役者|硝煙弾雨|才腕の絆|多芸多才,技巧伝承|外交官の絆|柔能制剛|立役者|硝煙弾雨|才腕の絆|多芸多才,10622,1446,100,91,598,357,441,311,342,304,305,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0064|EIK_0096|EIK_0124|EIK_0155|EIK_0241|EIK_0387||外交官の絆|多芸多才|才腕の絆|技巧伝承|柔能制剛|硝煙弾雨|立役者,,step174_validate_repair_7_9,14917,14917,jinpo_result_db_7_part006.csv
