result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_7_198001,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0093|EIK_0064|EIK_0017|EIK_0242|EIK_0114|EIK_0092,大内義隆|雑賀孫市(道化)|堀秀政|仙桃院|細川藤孝(立役)|細川忠興(山紫),EIK_0093|EIK_0064|EIK_0017|EIK_0242|EIK_0114|EIK_0092,才腕の絆|多芸多才|技巧伝承|文明開化|巧言令色|山紫水明|文化人の絆,才腕の絆|多芸多才|技巧伝承|文明開化|巧言令色|山紫水明|文化人の絆,11267,1208,84,151,556,337,515,661,736,709,693,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0017|EIK_0064|EIK_0092|EIK_0093|EIK_0114|EIK_0242||多芸多才|山紫水明|巧言令色|才腕の絆|技巧伝承|文化人の絆|文明開化,,step174_validate_repair_7_9,16917,16917,jinpo_result_db_7_part012.csv
step174_7_198002,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0103|EIK_0086|EIK_0101|EIK_0039|EIK_0107|EIK_0244,長野業正|毛利勝永|山県昌景(泰然)|十河一存|井伊直虎|前田慶次(野望),EIK_0103|EIK_0086|EIK_0101|EIK_0039|EIK_0107|EIK_0244,侍|根性の絆|泰然自若|もののふ|意気衝天|戦場の華|猛将の絆,侍|根性の絆|泰然自若|もののふ|意気衝天|戦場の華|猛将の絆,10626,4207,513,371,126,135,280,152,169,183,155,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0039|EIK_0086|EIK_0101|EIK_0103|EIK_0107|EIK_0244||もののふ|侍|意気衝天|戦場の華|根性の絆|泰然自若|猛将の絆,,step174_validate_repair_7_9,16917,16917,jinpo_result_db_7_part012.csv
step174_7_198003,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0113|EIK_0155|EIK_0202|EIK_0099|EIK_0130|EIK_0162,宇喜多直家|羽柴秀吉(涼)|徳川家康(東軍)|明石全登|石田三成|板部岡江雪斎,EIK_0113|EIK_0155|EIK_0202|EIK_0099|EIK_0130|EIK_0162,謀略家|野心家の絆|才気煥発|雄材大略|密教の絆|立役者|老練闊達,謀略家|野心家の絆|才気煥発|雄材大略|密教の絆|立役者|老練闊達,9900,4928,103,0,0,923,248,202,203,195,215,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0099|EIK_0113|EIK_0130|EIK_0162|EIK_0202|EIK_0155||密教の絆|才気煥発|立役者|老練闊達|謀略家|野心家の絆|雄材大略,,step174_validate_repair_7_9,16917,16917,jinpo_result_db_7_part012.csv
step174_7_198004,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0015|EIK_0085|EIK_0114|EIK_0064|EIK_0158|EIK_0200,武田晴信|愛姫(起源)|細川藤孝(立役)|雑賀孫市(道化)|小西行長|長尾景虎,EIK_0015|EIK_0085|EIK_0114|EIK_0064|EIK_0158|EIK_0200,健康第一|質実剛健|老練闊達|技巧伝承|文明開化|才気煥発|神仏の徒の絆,健康第一|質実剛健|老練闊達|技巧伝承|文明開化|才気煥発|神仏の徒の絆,10426,3921,70,235,155,608,531,246,240,246,238,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0015|EIK_0064|EIK_0085|EIK_0114|EIK_0158|EIK_0200||健康第一|才気煥発|技巧伝承|文明開化|神仏の徒の絆|老練闊達|質実剛健,,step174_validate_repair_7_9,16916,16916,jinpo_result_db_7_part012.csv
step174_7_198005,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0015|EIK_0388|EIK_0114|EIK_0286|EIK_0012|EIK_0033,武田晴信|お市(八雷)|細川藤孝(立役)|細川藤孝|前田利家(雄材)|丹羽長秀(風雲),EIK_0015|EIK_0388|EIK_0114|EIK_0286|EIK_0012|EIK_0033,健康第一|質実剛健|山紫水明|文明開化|雄材大略|摂理探究|謀略家,健康第一|質実剛健|山紫水明|文明開化|雄材大略|摂理探究|謀略家,11018,2194,116,213,25,753,191,598,602,632,574,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0012|EIK_0015|EIK_0033|EIK_0114|EIK_0286|EIK_0388||健康第一|山紫水明|摂理探究|文明開化|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,16916,16916,jinpo_result_db_7_part012.csv
step174_7_198006,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0015|EIK_0388|EIK_0114|EIK_0286|EIK_0012|EIK_0033,武田晴信|お市(八雷)|細川藤孝(立役)|細川藤孝|前田利家(雄材)|丹羽長秀(風雲),EIK_0015|EIK_0388|EIK_0114|EIK_0286|EIK_0012|EIK_0033,健康第一|質実剛健|山紫水明|文明開化|雄材大略|摂理探究|謀略家,健康第一|質実剛健|山紫水明|文明開化|雄材大略|摂理探究|謀略家,11018,2194,116,213,25,753,191,598,602,632,574,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0015|EIK_0033|EIK_0114|EIK_0286|EIK_0012|EIK_0388||健康第一|山紫水明|摂理探究|文明開化|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,16916,16916,jinpo_result_db_7_part012.csv
step174_7_198007,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0071|EIK_0107|EIK_0388|EIK_0015|EIK_0204|EIK_0091,納涼忍お綾|井伊直虎|お市(八雷)|武田晴信|北条氏康(獅子)|豊臣秀次,EIK_0071|EIK_0107|EIK_0388|EIK_0015|EIK_0204|EIK_0091,女傑の絆|戦場の華|意気衝天|質実剛健|技巧伝承|文明開化|知勇兼備,女傑の絆|戦場の華|意気衝天|質実剛健|技巧伝承|文明開化|知勇兼備,10975,2937,270,201,320,356,674,286,300,314,283,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0015|EIK_0071|EIK_0091|EIK_0107|EIK_0204|EIK_0388||女傑の絆|意気衝天|戦場の華|技巧伝承|文明開化|知勇兼備|質実剛健,,step174_validate_repair_7_9,16916,16916,jinpo_result_db_7_part012.csv
step174_7_198008,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0082|EIK_0247|EIK_0103|EIK_0187|EIK_0011|EIK_0030,山中鹿之介|島左近|長野業正|今川義元(周年)|斎藤義龍|吉川元春,EIK_0082|EIK_0247|EIK_0103|EIK_0187|EIK_0011|EIK_0030,侍|もののふ|泰然自若|根性の絆|老練闊達|勇猛果敢|猛将の絆,侍|もののふ|泰然自若|根性の絆|老練闊達|勇猛果敢|猛将の絆,10753,3975,677,432,172,66,136,178,175,187,165,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0011|EIK_0030|EIK_0082|EIK_0103|EIK_0187|EIK_0247||もののふ|侍|勇猛果敢|根性の絆|泰然自若|猛将の絆|老練闊達,,step174_validate_repair_7_9,16916,16916,jinpo_result_db_7_part012.csv
step174_7_198009,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0103|EIK_0107|EIK_0070|EIK_0095|EIK_0040|EIK_0069,長野業正|井伊直虎|前田利家(兎忍)|柳生宗矩|北条氏邦|蜂須賀正勝,EIK_0103|EIK_0107|EIK_0070|EIK_0095|EIK_0040|EIK_0069,侍|戦場の華|猛将の絆|武芸の絆|多芸多才|流行創出|巧言令色,侍|戦場の華|猛将の絆|武芸の絆|多芸多才|流行創出|巧言令色,10362,4144,543,236,145,205,435,201,218,222,205,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0040|EIK_0069|EIK_0070|EIK_0095|EIK_0103|EIK_0107||侍|多芸多才|巧言令色|戦場の華|武芸の絆|流行創出|猛将の絆,,step174_validate_repair_7_9,16916,16916,jinpo_result_db_7_part012.csv
step174_7_198010,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0012|EIK_0387|EIK_0034|EIK_0002|EIK_0001|EIK_0015,前田利家(雄材)|朝倉義景(八雷)|直江兼続(王佐)|片倉景綱(右腕)|豊臣秀長|武田晴信,EIK_0012|EIK_0387|EIK_0034|EIK_0002|EIK_0001|EIK_0015,山紫水明|文明開化|柔能制剛|名臣の絆|摂理探究|謀略家|雄材大略,山紫水明|文明開化|柔能制剛|名臣の絆|摂理探究|謀略家|雄材大略,11762,1185,170,28,136,1008,253,614,572,607,580,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0001|EIK_0002|EIK_0012|EIK_0015|EIK_0034|EIK_0387||名臣の絆|山紫水明|摂理探究|文明開化|柔能制剛|謀略家|雄材大略,,step174_validate_repair_7_9,16915,16915,jinpo_result_db_7_part012.csv
