result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_7_036001,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0040|EIK_0054|EIK_0034|EIK_0387|EIK_0193|EIK_0012,北条氏邦|斎藤利三(神祇)|直江兼続(王佐)|朝倉義景(八雷)|織田信長(覇王)|前田利家(雄材),EIK_0040|EIK_0054|EIK_0034|EIK_0387|EIK_0193|EIK_0012,陰陽師|立役者|技巧伝承|山紫水明|文明開化|世渡り上手の絆|多芸多才,陰陽師|立役者|技巧伝承|山紫水明|文明開化|世渡り上手の絆|多芸多才,10272,2413,75,99,215,535,525,476,473,501,454,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0012|EIK_0034|EIK_0040|EIK_0054|EIK_0193|EIK_0387||世渡り上手の絆|多芸多才|山紫水明|技巧伝承|文明開化|立役者|陰陽師,,step174_validate_repair_7_9,16038,16038,jinpo_result_db_7_part003.csv
step174_7_036002,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0040|EIK_0054|EIK_0034|EIK_0387|EIK_0193|EIK_0012,北条氏邦|斎藤利三(神祇)|直江兼続(王佐)|朝倉義景(八雷)|織田信長(覇王)|前田利家(雄材),EIK_0040|EIK_0054|EIK_0034|EIK_0387|EIK_0193|EIK_0012,陰陽師|立役者|技巧伝承|山紫水明|文明開化|世渡り上手の絆|多芸多才,陰陽師|立役者|技巧伝承|山紫水明|文明開化|世渡り上手の絆|多芸多才,10272,2413,75,99,215,535,525,476,473,501,454,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0034|EIK_0040|EIK_0054|EIK_0193|EIK_0012|EIK_0387||世渡り上手の絆|多芸多才|山紫水明|技巧伝承|文明開化|立役者|陰陽師,,step174_validate_repair_7_9,16038,16038,jinpo_result_db_7_part003.csv
step174_7_036004,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0040|EIK_0054|EIK_0034|EIK_0387|EIK_0193|EIK_0012,北条氏邦|斎藤利三(神祇)|直江兼続(王佐)|朝倉義景(八雷)|織田信長(覇王)|前田利家(雄材),EIK_0040|EIK_0054|EIK_0034|EIK_0387|EIK_0193|EIK_0012,陰陽師|立役者|技巧伝承|山紫水明|文明開化|世渡り上手の絆|多芸多才,陰陽師|立役者|技巧伝承|山紫水明|文明開化|世渡り上手の絆|多芸多才,10272,2413,75,99,215,535,525,476,473,501,454,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0034|EIK_0040|EIK_0054|EIK_0012|EIK_0193|EIK_0387||世渡り上手の絆|多芸多才|山紫水明|技巧伝承|文明開化|立役者|陰陽師,,step174_validate_repair_7_9,16038,16038,jinpo_result_db_7_part003.csv
step174_7_036005,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0083|EIK_0004|EIK_0020|EIK_0387|EIK_0224|EIK_0043,豊臣秀吉|酒井忠次(通)|北条氏照(剛柔)|朝倉義景(八雷)|黒猫ノア|伊奈忠次,EIK_0083|EIK_0004|EIK_0020|EIK_0387|EIK_0224|EIK_0043,立役者|外交官の絆|山紫水明|文明開化|天神地祇|雄材大略|技巧伝承,立役者|外交官の絆|山紫水明|文明開化|天神地祇|雄材大略|技巧伝承,10525,1563,0,0,257,652,597,649,598,602,595,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0004|EIK_0020|EIK_0043|EIK_0083|EIK_0224|EIK_0387||外交官の絆|天神地祇|山紫水明|技巧伝承|文明開化|立役者|雄材大略,,step174_validate_repair_7_9,16038,16038,jinpo_result_db_7_part003.csv
step174_7_036006,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0083|EIK_0054|EIK_0034|EIK_0387|EIK_0337|EIK_0012,豊臣秀吉|斎藤利三(神祇)|直江兼続(王佐)|朝倉義景(八雷)|荒木村重|前田利家(雄材),EIK_0083|EIK_0054|EIK_0034|EIK_0387|EIK_0337|EIK_0012,陰陽師|立役者|技巧伝承|山紫水明|文明開化|世渡り上手の絆|謀略家,陰陽師|立役者|技巧伝承|山紫水明|文明開化|世渡り上手の絆|謀略家,10238,2402,53,36,152,661,437,519,508,534,498,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0012|EIK_0034|EIK_0054|EIK_0083|EIK_0337|EIK_0387||世渡り上手の絆|山紫水明|技巧伝承|文明開化|立役者|謀略家|陰陽師,,step174_validate_repair_7_9,16038,16038,jinpo_result_db_7_part003.csv
step174_7_036007,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0083|EIK_0054|EIK_0034|EIK_0387|EIK_0337|EIK_0012,豊臣秀吉|斎藤利三(神祇)|直江兼続(王佐)|朝倉義景(八雷)|荒木村重|前田利家(雄材),EIK_0083|EIK_0054|EIK_0034|EIK_0387|EIK_0337|EIK_0012,陰陽師|立役者|技巧伝承|山紫水明|文明開化|世渡り上手の絆|謀略家,陰陽師|立役者|技巧伝承|山紫水明|文明開化|世渡り上手の絆|謀略家,10238,2402,53,36,152,661,437,519,508,534,498,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0034|EIK_0054|EIK_0083|EIK_0337|EIK_0012|EIK_0387||世渡り上手の絆|山紫水明|技巧伝承|文明開化|立役者|謀略家|陰陽師,,step174_validate_repair_7_9,16038,16038,jinpo_result_db_7_part003.csv
step174_7_036008,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0083|EIK_0004|EIK_0020|EIK_0387|EIK_0224|EIK_0043,豊臣秀吉|酒井忠次(通)|北条氏照(剛柔)|朝倉義景(八雷)|黒猫ノア|伊奈忠次,EIK_0083|EIK_0004|EIK_0020|EIK_0387|EIK_0224|EIK_0043,立役者|外交官の絆|山紫水明|文明開化|天神地祇|雄材大略|技巧伝承,立役者|外交官の絆|山紫水明|文明開化|天神地祇|雄材大略|技巧伝承,10525,1563,0,0,257,652,597,649,598,602,595,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0020|EIK_0043|EIK_0083|EIK_0224|EIK_0004|EIK_0387||外交官の絆|天神地祇|山紫水明|技巧伝承|文明開化|立役者|雄材大略,,step174_validate_repair_7_9,16038,16038,jinpo_result_db_7_part003.csv
step174_7_036009,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0084|EIK_0015|EIK_0049|EIK_0033|EIK_0068|EIK_0155,高台院|武田晴信|鈴木元信|丹羽長秀(風雲)|島津義久|羽柴秀吉(涼),EIK_0084|EIK_0015|EIK_0049|EIK_0033|EIK_0068|EIK_0155,摂理探究|雄材大略|立役者|柔能制剛|謀略家|才気煥発|質実剛健,摂理探究|雄材大略|立役者|柔能制剛|謀略家|才気煥発|質実剛健,10735,2005,106,148,78,932,260,438,456,445,435,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0033|EIK_0049|EIK_0068|EIK_0084|EIK_0155||才気煥発|摂理探究|柔能制剛|立役者|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,16038,16038,jinpo_result_db_7_part003.csv
step174_7_036011,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0089|EIK_0093|EIK_0387|EIK_0256|EIK_0258|EIK_0132,村上義清|大内義隆|朝倉義景(八雷)|魔女ルシア|明智光秀(闇)|真柄直隆,EIK_0089|EIK_0093|EIK_0387|EIK_0256|EIK_0258|EIK_0132,山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|豪傑|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|豪傑|流行創出,10046,1914,149,0,333,310,374,727,755,704,726,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0089|EIK_0093|EIK_0132|EIK_0256|EIK_0258|EIK_0387||山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出|豪傑,,step174_validate_repair_7_9,16038,16038,jinpo_result_db_7_part003.csv
step174_7_036012,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0089|EIK_0244|EIK_0230|EIK_0108|EIK_0093|EIK_0114,村上義清|前田慶次(野望)|出雲阿国(野望)|名古屋山三郎|大内義隆|細川藤孝(立役),EIK_0089|EIK_0244|EIK_0230|EIK_0108|EIK_0093|EIK_0114,洒落者の絆|戦場の華|山紫水明|技巧伝承|文化人の絆|文明開化|流行創出,洒落者の絆|戦場の華|山紫水明|技巧伝承|文化人の絆|文明開化|流行創出,10245,998,72,0,295,429,611,832,880,837,839,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0089|EIK_0093|EIK_0108|EIK_0114|EIK_0230|EIK_0244||山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,16038,16038,jinpo_result_db_7_part003.csv
step174_7_036013,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0093|EIK_0071|EIK_0086|EIK_0091|EIK_0279|EIK_0017,大内義隆|納涼忍お綾|毛利勝永|豊臣秀次|鬼庭綱元|堀秀政,EIK_0093|EIK_0071|EIK_0086|EIK_0091|EIK_0279|EIK_0017,知勇兼備|流行創出|立役者|才腕の絆|技巧伝承|多芸多才|文明開化,知勇兼備|流行創出|立役者|才腕の絆|技巧伝承|多芸多才|文明開化,10027,1604,127,102,387,515,462,678,702,711,723,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0017|EIK_0071|EIK_0086|EIK_0091|EIK_0093|EIK_0279||多芸多才|才腕の絆|技巧伝承|文明開化|流行創出|知勇兼備|立役者,,step174_validate_repair_7_9,16038,16038,jinpo_result_db_7_part003.csv
