result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_7_072001,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0022|EIK_0103|EIK_0262|EIK_0256|EIK_0093|EIK_0114,佐竹義重|長野業正|立花誾千代(猫又)|魔女ルシア|大内義隆|細川藤孝(立役),EIK_0022|EIK_0103|EIK_0262|EIK_0256|EIK_0093|EIK_0114,流行創出|戦場の華|山紫水明|技巧伝承|文化人の絆|文明開化|泰然自若,流行創出|戦場の華|山紫水明|技巧伝承|文化人の絆|文明開化|泰然自若,10153,921,62,133,280,401,476,750,693,685,695,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0022|EIK_0093|EIK_0103|EIK_0114|EIK_0256|EIK_0262||山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|泰然自若|流行創出,,step174_validate_repair_7_9,15249,15249,jinpo_result_db_7_part005.csv
step174_7_072002,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0029|EIK_0064|EIK_0017|EIK_0095|EIK_0217|EIK_0112,本願寺顕如|雑賀孫市(道化)|堀秀政|柳生宗矩|宮本武蔵(涼)|甲斐姫,EIK_0029|EIK_0064|EIK_0017|EIK_0095|EIK_0217|EIK_0112,才腕の絆|技巧伝承|文明開化|多芸多才|侍|豪傑|籠城名手,才腕の絆|技巧伝承|文明開化|多芸多才|侍|豪傑|籠城名手,10700,1508,306,239,492,260,348,321,361,343,371,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0017|EIK_0029|EIK_0064|EIK_0095|EIK_0112|EIK_0217||侍|多芸多才|才腕の絆|技巧伝承|文明開化|籠城名手|豪傑,,step174_validate_repair_7_9,15249,15249,jinpo_result_db_7_part005.csv
step174_7_072003,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0033|EIK_0245|EIK_0236|EIK_0247|EIK_0103|EIK_0101,丹羽長秀(風雲)|滝川一益(風雲)|城大工かんな|島左近|長野業正|山県昌景(泰然),EIK_0033|EIK_0245|EIK_0236|EIK_0247|EIK_0103|EIK_0101,鎧袖一触|一気呵成|侍|もののふ|根性の絆|泰然自若|知勇兼備,鎧袖一触|一気呵成|侍|もののふ|根性の絆|泰然自若|知勇兼備,10395,1654,591,420,177,67,306,403,404,447,385,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0033|EIK_0101|EIK_0103|EIK_0236|EIK_0245|EIK_0247||もののふ|一気呵成|侍|根性の絆|泰然自若|知勇兼備|鎧袖一触,,step174_validate_repair_7_9,15249,15249,jinpo_result_db_7_part005.csv
step174_7_072004,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0034|EIK_0093|EIK_0071|EIK_0017|EIK_0376|EIK_0286,直江兼続(王佐)|大内義隆|納涼忍お綾|堀秀政|ねね(涼)|細川藤孝,EIK_0034|EIK_0093|EIK_0071|EIK_0017|EIK_0376|EIK_0286,才腕の絆|多芸多才|技巧伝承|文明開化|巧言令色|山紫水明|文化人の絆,才腕の絆|多芸多才|技巧伝承|文明開化|巧言令色|山紫水明|文化人の絆,10119,1105,69,116,472,354,477,621,624,632,660,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0017|EIK_0034|EIK_0071|EIK_0093|EIK_0286|EIK_0376||多芸多才|山紫水明|巧言令色|才腕の絆|技巧伝承|文化人の絆|文明開化,,step174_validate_repair_7_9,15249,15249,jinpo_result_db_7_part005.csv
step174_7_072005,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0040|EIK_0034|EIK_0387|EIK_0093|EIK_0017|EIK_0250,北条氏邦|直江兼続(王佐)|朝倉義景(八雷)|大内義隆|堀秀政|鍋島直茂(人狼),EIK_0040|EIK_0034|EIK_0387|EIK_0093|EIK_0017|EIK_0250,山紫水明|文化人の絆|技巧伝承|傾奇者|多芸多才|文明開化|流行創出,山紫水明|文化人の絆|技巧伝承|傾奇者|多芸多才|文明開化|流行創出,10045,880,137,94,334,474,284,757,743,739,762,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0017|EIK_0034|EIK_0040|EIK_0093|EIK_0250|EIK_0387||傾奇者|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,15249,15249,jinpo_result_db_7_part005.csv
step174_7_072006,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0040|EIK_0093|EIK_0387|EIK_0256|EIK_0088|EIK_0199,北条氏邦|大内義隆|朝倉義景(八雷)|魔女ルシア|井伊直政(勇猛)|長宗我部元親(納涼),EIK_0040|EIK_0093|EIK_0387|EIK_0256|EIK_0088|EIK_0199,山紫水明|技巧伝承|文化人の絆|文明開化|戦場の華|多芸多才|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|戦場の華|多芸多才|流行創出,10008,957,153,57,343,476,464,699,733,669,690,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0040|EIK_0088|EIK_0093|EIK_0199|EIK_0256|EIK_0387||多芸多才|山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,15249,15249,jinpo_result_db_7_part005.csv
step174_7_072007,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0040|EIK_0093|EIK_0387|EIK_0256|EIK_0107|EIK_0064,北条氏邦|大内義隆|朝倉義景(八雷)|魔女ルシア|井伊直虎|雑賀孫市(道化),EIK_0040|EIK_0093|EIK_0387|EIK_0256|EIK_0107|EIK_0064,山紫水明|技巧伝承|文化人の絆|文明開化|戦場の華|多芸多才|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|戦場の華|多芸多才|流行創出,10220,952,149,64,321,473,476,617,662,690,625,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0040|EIK_0064|EIK_0093|EIK_0107|EIK_0256|EIK_0387||多芸多才|山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,15249,15249,jinpo_result_db_7_part005.csv
step174_7_072008,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0040|EIK_0093|EIK_0387|EIK_0256|EIK_0231|EIK_0244,北条氏邦|大内義隆|朝倉義景(八雷)|魔女ルシア|小松姫(航海)|前田慶次(野望),EIK_0040|EIK_0093|EIK_0387|EIK_0256|EIK_0231|EIK_0244,山紫水明|技巧伝承|文化人の絆|文明開化|戦場の華|多芸多才|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|戦場の華|多芸多才|流行創出,10074,955,133,57,305,489,482,671,723,620,740,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0040|EIK_0093|EIK_0231|EIK_0244|EIK_0256|EIK_0387||多芸多才|山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,15249,15249,jinpo_result_db_7_part005.csv
step174_7_072009,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0042|EIK_0017|EIK_0071|EIK_0095|EIK_0101|EIK_0224,谷忠澄|堀秀政|納涼忍お綾|柳生宗矩|山県昌景(泰然)|黒猫ノア,EIK_0042|EIK_0017|EIK_0071|EIK_0095|EIK_0101|EIK_0224,才腕の絆|技巧伝承|文明開化|多芸多才|流行創出|傾奇者|外交官の絆,才腕の絆|技巧伝承|文明開化|多芸多才|流行創出|傾奇者|外交官の絆,10080,873,168,90,502,330,453,662,675,701,715,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0017|EIK_0042|EIK_0071|EIK_0095|EIK_0101|EIK_0224||傾奇者|外交官の絆|多芸多才|才腕の絆|技巧伝承|文明開化|流行創出,,step174_validate_repair_7_9,15249,15249,jinpo_result_db_7_part005.csv
step174_7_072010,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0042|EIK_0093|EIK_0114|EIK_0256|EIK_0089|EIK_0108,谷忠澄|大内義隆|細川藤孝(立役)|魔女ルシア|村上義清|名古屋山三郎,EIK_0042|EIK_0093|EIK_0114|EIK_0256|EIK_0089|EIK_0108,山紫水明|技巧伝承|文明開化|文化人の絆|流行創出|戦場の華|多芸多才,山紫水明|技巧伝承|文明開化|文化人の絆|流行創出|戦場の華|多芸多才,10001,938,153,59,330,512,488,682,709,677,700,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0042|EIK_0089|EIK_0093|EIK_0108|EIK_0114|EIK_0256||多芸多才|山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,15249,15249,jinpo_result_db_7_part005.csv
