result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_7_054001,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0017|EIK_0093|EIK_0275|EIK_0256|EIK_0095|EIK_0108,堀秀政|大内義隆|鎧鍛冶次郎|魔女ルシア|柳生宗矩|名古屋山三郎,EIK_0017|EIK_0093|EIK_0275|EIK_0256|EIK_0095|EIK_0108,流行創出|竜飛鳳舞|文化人の絆|傾奇者|技巧伝承|多芸多才|文明開化,流行創出|竜飛鳳舞|文化人の絆|傾奇者|技巧伝承|多芸多才|文明開化,10366,979,258,99,369,471,316,666,685,675,729,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0017|EIK_0093|EIK_0095|EIK_0108|EIK_0256|EIK_0275||傾奇者|多芸多才|技巧伝承|文化人の絆|文明開化|流行創出|竜飛鳳舞,,step174_validate_repair_7_9,15613,15613,jinpo_result_db_7_part004.csv
step174_7_054002,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0018|EIK_0082|EIK_0088|EIK_0090|EIK_0179|EIK_0103,雫の者|山中鹿之介|井伊直政(勇猛)|渡辺守綱|森田浄曇|長野業正,EIK_0018|EIK_0082|EIK_0088|EIK_0090|EIK_0179|EIK_0103,武芸の絆|もののふ|猛将の絆|侍|長寿の絆|泰然自若|根性の絆,武芸の絆|もののふ|猛将の絆|侍|長寿の絆|泰然自若|根性の絆,9878,3846,396,466,122,0,141,188,198,201,177,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0018|EIK_0082|EIK_0088|EIK_0090|EIK_0103|EIK_0179||もののふ|侍|根性の絆|武芸の絆|泰然自若|猛将の絆|長寿の絆,,step174_validate_repair_7_9,15613,15613,jinpo_result_db_7_part004.csv
step174_7_054003,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0020|EIK_0087|EIK_0022|EIK_0188|EIK_0065|EIK_0033,北条氏照(剛柔)|香宗我部親泰|佐竹義重|斎藤道三(巳)|望月千代女(道化)|丹羽長秀(風雲),EIK_0020|EIK_0087|EIK_0022|EIK_0188|EIK_0065|EIK_0033,侍|知勇兼備|才腕の絆|謀略家|柔能制剛|知将の絆|立役者,侍|知勇兼備|才腕の絆|謀略家|柔能制剛|知将の絆|立役者,10563,1465,165,130,251,730,231,511,533,523,511,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0020|EIK_0022|EIK_0033|EIK_0065|EIK_0087|EIK_0188||侍|才腕の絆|柔能制剛|知勇兼備|知将の絆|立役者|謀略家,,step174_validate_repair_7_9,15613,15613,jinpo_result_db_7_part004.csv
step174_7_054004,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0020|EIK_0091|EIK_0387|EIK_0235|EIK_0012|EIK_0001,北条氏照(剛柔)|豊臣秀次|朝倉義景(八雷)|松永久秀(野望)|前田利家(雄材)|豊臣秀長,EIK_0020|EIK_0091|EIK_0387|EIK_0235|EIK_0012|EIK_0001,山紫水明|雄材大略|謀略家|柔能制剛|知将の絆|立役者|技巧伝承,山紫水明|雄材大略|謀略家|柔能制剛|知将の絆|立役者|技巧伝承,10484,1147,57,23,268,1031,166,627,578,638,594,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0001|EIK_0012|EIK_0020|EIK_0091|EIK_0235|EIK_0387||山紫水明|技巧伝承|柔能制剛|知将の絆|立役者|謀略家|雄材大略,,step174_validate_repair_7_9,15613,15613,jinpo_result_db_7_part004.csv
step174_7_054005,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0020|EIK_0091|EIK_0387|EIK_0235|EIK_0012|EIK_0001,北条氏照(剛柔)|豊臣秀次|朝倉義景(八雷)|松永久秀(野望)|前田利家(雄材)|豊臣秀長,EIK_0020|EIK_0091|EIK_0387|EIK_0235|EIK_0012|EIK_0001,山紫水明|雄材大略|謀略家|柔能制剛|知将の絆|立役者|技巧伝承,山紫水明|雄材大略|謀略家|柔能制剛|知将の絆|立役者|技巧伝承,10484,1147,57,23,268,1031,166,627,578,638,594,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0001|EIK_0020|EIK_0091|EIK_0235|EIK_0012|EIK_0387||山紫水明|技巧伝承|柔能制剛|知将の絆|立役者|謀略家|雄材大略,,step174_validate_repair_7_9,15613,15613,jinpo_result_db_7_part004.csv
step174_7_054006,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0024|EIK_0093|EIK_0387|EIK_0256|EIK_0239|EIK_0224,今川義元|大内義隆|朝倉義景(八雷)|魔女ルシア|真田幸村(水練)|黒猫ノア,EIK_0024|EIK_0093|EIK_0387|EIK_0256|EIK_0239|EIK_0224,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|洒落者の絆|多芸多才,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|洒落者の絆|多芸多才,9855,969,72,59,321,430,490,840,959,784,834,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0024|EIK_0093|EIK_0224|EIK_0239|EIK_0256|EIK_0387||多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,15613,15613,jinpo_result_db_7_part004.csv
step174_7_054007,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0034|EIK_0204|EIK_0196|EIK_0022|EIK_0031|EIK_0105,直江兼続(王佐)|北条氏康(獅子)|浅井長政(婚礼)|佐竹義重|黒百合(納涼)|尼子経久,EIK_0034|EIK_0204|EIK_0196|EIK_0022|EIK_0031|EIK_0105,侍|勇将の絆|才腕の絆|知勇兼備|柔能制剛|立役者|技巧伝承,侍|勇将の絆|才腕の絆|知勇兼備|柔能制剛|立役者|技巧伝承,10987,1425,255,238,425,391,323,413,390,376,390,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0022|EIK_0031|EIK_0034|EIK_0105|EIK_0196|EIK_0204||侍|勇将の絆|才腕の絆|技巧伝承|柔能制剛|知勇兼備|立役者,,step174_validate_repair_7_9,15613,15613,jinpo_result_db_7_part004.csv
step174_7_054008,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0035|EIK_0069|EIK_0017|EIK_0256|EIK_0094|EIK_0114,安宅冬康|蜂須賀正勝|堀秀政|魔女ルシア|金森長近|細川藤孝(立役),EIK_0035|EIK_0069|EIK_0017|EIK_0256|EIK_0094|EIK_0114,技巧伝承|多芸多才|山紫水明|文化人の絆|文明開化|立役者|巧言令色,技巧伝承|多芸多才|山紫水明|文化人の絆|文明開化|立役者|巧言令色,10633,1172,73,130,334,459,586,559,546,543,578,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0017|EIK_0035|EIK_0069|EIK_0094|EIK_0114|EIK_0256||多芸多才|山紫水明|巧言令色|技巧伝承|文化人の絆|文明開化|立役者,,step174_validate_repair_7_9,15613,15613,jinpo_result_db_7_part004.csv
step174_7_054009,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0042|EIK_0095|EIK_0018|EIK_0199|EIK_0107|EIK_0256,谷忠澄|柳生宗矩|雫の者|長宗我部元親(納涼)|井伊直虎|魔女ルシア,EIK_0042|EIK_0095|EIK_0018|EIK_0199|EIK_0107|EIK_0256,流行創出|豪傑|戦場の華|多芸多才|技巧伝承|文明開化|竜飛鳳舞,流行創出|豪傑|戦場の華|多芸多才|技巧伝承|文明開化|竜飛鳳舞,10423,1841,418,61,269,486,478,389,447,412,389,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0018|EIK_0042|EIK_0095|EIK_0107|EIK_0199|EIK_0256||多芸多才|戦場の華|技巧伝承|文明開化|流行創出|竜飛鳳舞|豪傑,,step174_validate_repair_7_9,15613,15613,jinpo_result_db_7_part004.csv
step174_7_054010,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0042|EIK_0095|EIK_0070|EIK_0258|EIK_0197|EIK_0256,谷忠澄|柳生宗矩|前田利家(兎忍)|明智光秀(闇)|足利義輝(野望)|魔女ルシア,EIK_0042|EIK_0095|EIK_0070|EIK_0258|EIK_0197|EIK_0256,勇猛果敢|豪傑|流行創出|多芸多才|技巧伝承|文明開化|竜飛鳳舞,勇猛果敢|豪傑|流行創出|多芸多才|技巧伝承|文明開化|竜飛鳳舞,10677,1819,519,86,381,377,280,366,379,350,379,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0042|EIK_0070|EIK_0095|EIK_0197|EIK_0256|EIK_0258||勇猛果敢|多芸多才|技巧伝承|文明開化|流行創出|竜飛鳳舞|豪傑,,step174_validate_repair_7_9,15613,15613,jinpo_result_db_7_part004.csv
