result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_7_270001,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0256|EIK_0093|EIK_0387|EIK_0068|EIK_0250|EIK_0239,魔女ルシア|大内義隆|朝倉義景(八雷)|島津義久|鍋島直茂(人狼)|真田幸村(水練),EIK_0256|EIK_0093|EIK_0387|EIK_0068|EIK_0250|EIK_0239,山紫水明|技巧伝承|文化人の絆|文明開化|立役者|洒落者の絆|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|立役者|洒落者の絆|流行創出,9926,977,0,0,281,456,393,704,730,660,728,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0068|EIK_0093|EIK_0239|EIK_0250|EIK_0256|EIK_0387||山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出|立役者,,step174_validate_repair_7_9,14855,14855,jinpo_result_db_7_part016.csv
step174_7_270002,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0256|EIK_0230|EIK_0109|EIK_0239|EIK_0114|EIK_0095,魔女ルシア|出雲阿国(野望)|大祝鶴|真田幸村(水練)|細川藤孝(立役)|柳生宗矩,EIK_0256|EIK_0230|EIK_0109|EIK_0239|EIK_0114|EIK_0095,神主・巫女|洒落者の絆|女傑の絆|流行創出|技巧伝承|文明開化|文化人の絆,神主・巫女|洒落者の絆|女傑の絆|流行創出|技巧伝承|文明開化|文化人の絆,9429,2073,188,0,303,230,503,525,561,499,544,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0095|EIK_0109|EIK_0114|EIK_0230|EIK_0239|EIK_0256||女傑の絆|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出|神主・巫女,,step174_validate_repair_7_9,14855,14855,jinpo_result_db_7_part016.csv
step174_7_270003,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0012|EIK_0387|EIK_0034|EIK_0204|EIK_0183|EIK_0015,前田利家(雄材)|朝倉義景(八雷)|直江兼続(王佐)|北条氏康(獅子)|宇佐美定満|武田晴信,EIK_0012|EIK_0387|EIK_0034|EIK_0204|EIK_0183|EIK_0015,山紫水明|文明開化|柔能制剛|立役者|技巧伝承|摂理探究|謀略家,山紫水明|文明開化|柔能制剛|立役者|技巧伝承|摂理探究|謀略家,10945,0,163,26,290,764,253,662,576,590,585,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0012|EIK_0015|EIK_0034|EIK_0183|EIK_0204|EIK_0387||山紫水明|技巧伝承|摂理探究|文明開化|柔能制剛|立役者|謀略家,,step174_validate_repair_7_9,14854,14854,jinpo_result_db_7_part016.csv
step174_7_270004,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0017|EIK_0064|EIK_0095|EIK_0262|EIK_0040|EIK_0179,堀秀政|雑賀孫市(道化)|柳生宗矩|立花誾千代(猫又)|北条氏邦|森田浄曇,EIK_0017|EIK_0064|EIK_0095|EIK_0262|EIK_0040|EIK_0179,才腕の絆|技巧伝承|文明開化|多芸多才|武芸の絆|流行創出|巧言令色,才腕の絆|技巧伝承|文明開化|多芸多才|武芸の絆|流行創出|巧言令色,9980,1767,179,189,416,198,404,450,408,430,433,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0017|EIK_0040|EIK_0064|EIK_0095|EIK_0179|EIK_0262||多芸多才|巧言令色|才腕の絆|技巧伝承|文明開化|武芸の絆|流行創出,,step174_validate_repair_7_9,14854,14854,jinpo_result_db_7_part016.csv
step174_7_270005,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0020|EIK_0058|EIK_0387|EIK_0256|EIK_0093|EIK_0174,北条氏照(剛柔)|早川殿|朝倉義景(八雷)|魔女ルシア|大内義隆|明智光安,EIK_0020|EIK_0058|EIK_0387|EIK_0256|EIK_0093|EIK_0174,陰陽師|外交官の絆|山紫水明|文化人の絆|技巧伝承|文明開化|知勇兼備,陰陽師|外交官の絆|山紫水明|文化人の絆|技巧伝承|文明開化|知勇兼備,9734,1673,45,86,448,388,423,540,508,478,531,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0020|EIK_0058|EIK_0093|EIK_0174|EIK_0256|EIK_0387||外交官の絆|山紫水明|技巧伝承|文化人の絆|文明開化|知勇兼備|陰陽師,,step174_validate_repair_7_9,14854,14854,jinpo_result_db_7_part016.csv
step174_7_270006,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0020|EIK_0064|EIK_0094|EIK_0034|EIK_0114|EIK_0058,北条氏照(剛柔)|雑賀孫市(道化)|金森長近|直江兼続(王佐)|細川藤孝(立役)|早川殿,EIK_0020|EIK_0064|EIK_0094|EIK_0034|EIK_0114|EIK_0058,知勇兼備|技巧伝承|文明開化|山紫水明|文化人の絆|陰陽師|外交官の絆,知勇兼備|技巧伝承|文明開化|山紫水明|文化人の絆|陰陽師|外交官の絆,9862,1430,52,94,491,356,429,545,531,532,532,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0020|EIK_0034|EIK_0058|EIK_0064|EIK_0094|EIK_0114||外交官の絆|山紫水明|技巧伝承|文化人の絆|文明開化|知勇兼備|陰陽師,,step174_validate_repair_7_9,14854,14854,jinpo_result_db_7_part016.csv
step174_7_270007,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0020|EIK_0387|EIK_0054|EIK_0291|EIK_0003|EIK_0068,北条氏照(剛柔)|朝倉義景(八雷)|斎藤利三(神祇)|山県昌景|竹中半兵衛(右腕)|島津義久,EIK_0020|EIK_0387|EIK_0054|EIK_0291|EIK_0003|EIK_0068,陰陽師|技巧伝承|柔能制剛|知勇兼備|陰陽道の絆|立役者|知将の絆,陰陽師|技巧伝承|柔能制剛|知勇兼備|陰陽道の絆|立役者|知将の絆,9862,1553,47,125,291,695,316,496,494,487,488,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0003|EIK_0020|EIK_0054|EIK_0068|EIK_0291|EIK_0387||技巧伝承|柔能制剛|知勇兼備|知将の絆|立役者|陰陽師|陰陽道の絆,,step174_validate_repair_7_9,14854,14854,jinpo_result_db_7_part016.csv
step174_7_270008,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0034|EIK_0387|EIK_0054|EIK_0124|EIK_0001|EIK_0002,直江兼続(王佐)|朝倉義景(八雷)|斎藤利三(神祇)|黒田官兵衛|豊臣秀長|片倉景綱(右腕),EIK_0034|EIK_0387|EIK_0054|EIK_0124|EIK_0001|EIK_0002,陰陽師|立役者|技巧伝承|知将の絆|才腕の絆|柔能制剛|名臣の絆,陰陽師|立役者|技巧伝承|知将の絆|才腕の絆|柔能制剛|名臣の絆,10694,658,0,71,389,752,306,492,534,486,472,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0001|EIK_0002|EIK_0034|EIK_0054|EIK_0124|EIK_0387||名臣の絆|才腕の絆|技巧伝承|柔能制剛|知将の絆|立役者|陰陽師,,step174_validate_repair_7_9,14854,14854,jinpo_result_db_7_part016.csv
step174_7_270009,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0034|EIK_0387|EIK_0012|EIK_0015|EIK_0183|EIK_0204,直江兼続(王佐)|朝倉義景(八雷)|前田利家(雄材)|武田晴信|宇佐美定満|北条氏康(獅子),EIK_0034|EIK_0387|EIK_0012|EIK_0015|EIK_0183|EIK_0204,山紫水明|文明開化|摂理探究|謀略家|柔能制剛|立役者|技巧伝承,山紫水明|文明開化|摂理探究|謀略家|柔能制剛|立役者|技巧伝承,10945,0,163,26,290,764,253,662,576,590,585,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0015|EIK_0034|EIK_0183|EIK_0204|EIK_0012|EIK_0387||山紫水明|技巧伝承|摂理探究|文明開化|柔能制剛|立役者|謀略家,,step174_validate_repair_7_9,14854,14854,jinpo_result_db_7_part016.csv
step174_7_270010,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0054|EIK_0034|EIK_0387|EIK_0093|EIK_0024|EIK_0280,斎藤利三(神祇)|直江兼続(王佐)|朝倉義景(八雷)|大内義隆|今川義元|鬼庭左月斎,EIK_0054|EIK_0034|EIK_0387|EIK_0093|EIK_0024|EIK_0280,陰陽師|立役者|技巧伝承|山紫水明|文化人の絆|柔能制剛|巧言令色,陰陽師|立役者|技巧伝承|山紫水明|文化人の絆|柔能制剛|巧言令色,10064,1730,0,137,367,479,350,423,478,414,412,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0024|EIK_0034|EIK_0054|EIK_0093|EIK_0280|EIK_0387||山紫水明|巧言令色|技巧伝承|文化人の絆|柔能制剛|立役者|陰陽師,,step174_validate_repair_7_9,14854,14854,jinpo_result_db_7_part016.csv
