result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_7_288001,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0256|EIK_0107|EIK_0388|EIK_0164|EIK_0114|EIK_0093,魔女ルシア|井伊直虎|お市(八雷)|本願寺教如|細川藤孝(立役)|大内義隆,EIK_0256|EIK_0107|EIK_0388|EIK_0164|EIK_0114|EIK_0093,戦場の華|女傑の絆|健康第一|山紫水明|技巧伝承|文明開化|文化人の絆,戦場の華|女傑の絆|健康第一|山紫水明|技巧伝承|文明開化|文化人の絆,10217,1309,184,80,282,425,521,366,404,398,365,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0093|EIK_0107|EIK_0114|EIK_0164|EIK_0256|EIK_0388||健康第一|女傑の絆|山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化,,step174_validate_repair_7_9,14551,14551,jinpo_result_db_7_part017.csv
step174_7_288002,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0258|EIK_0094|EIK_0103|EIK_0086|EIK_0239|EIK_0070,明智光秀(闇)|金森長近|長野業正|毛利勝永|真田幸村(水練)|前田利家(兎忍),EIK_0258|EIK_0094|EIK_0103|EIK_0086|EIK_0239|EIK_0070,もののふ|流行創出|侍|根性の絆|泰然自若|勇猛果敢|洒落者の絆,もののふ|流行創出|侍|根性の絆|泰然自若|勇猛果敢|洒落者の絆,10430,1359,410,378,161,60,257,363,414,366,353,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0070|EIK_0086|EIK_0094|EIK_0103|EIK_0239|EIK_0258||もののふ|侍|勇猛果敢|根性の絆|泰然自若|洒落者の絆|流行創出,,step174_validate_repair_7_9,14551,14551,jinpo_result_db_7_part017.csv
step174_7_288003,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0017|EIK_0064|EIK_0095|EIK_0093|EIK_0286|EIK_0273,堀秀政|雑賀孫市(道化)|柳生宗矩|大内義隆|細川藤孝|岡部正綱,EIK_0017|EIK_0064|EIK_0095|EIK_0093|EIK_0286|EIK_0273,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|巧言令色,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|巧言令色,9908,1047,83,127,501,275,425,522,533,555,574,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0017|EIK_0064|EIK_0093|EIK_0095|EIK_0273|EIK_0286||多芸多才|山紫水明|巧言令色|才腕の絆|技巧伝承|文化人の絆|文明開化,,step174_validate_repair_7_9,14550,14550,jinpo_result_db_7_part017.csv
step174_7_288004,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0017|EIK_0064|EIK_0095|EIK_0217|EIK_0249|EIK_0373,堀秀政|雑賀孫市(道化)|柳生宗矩|宮本武蔵(涼)|道場娘まり(和装)|藤堂高虎,EIK_0017|EIK_0064|EIK_0095|EIK_0217|EIK_0249|EIK_0373,才腕の絆|技巧伝承|文明開化|多芸多才|侍|剣豪の絆|豪傑,才腕の絆|技巧伝承|文明開化|多芸多才|侍|剣豪の絆|豪傑,10219,1424,487,125,553,158,300,292,312,312,368,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0017|EIK_0064|EIK_0095|EIK_0217|EIK_0249|EIK_0373||侍|剣豪の絆|多芸多才|才腕の絆|技巧伝承|文明開化|豪傑,,step174_validate_repair_7_9,14550,14550,jinpo_result_db_7_part017.csv
step174_7_288005,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0020|EIK_0064|EIK_0094|EIK_0256|EIK_0114|EIK_0062,北条氏照(剛柔)|雑賀孫市(道化)|金森長近|魔女ルシア|細川藤孝(立役)|直江景綱,EIK_0020|EIK_0064|EIK_0094|EIK_0256|EIK_0114|EIK_0062,知勇兼備|技巧伝承|文明開化|山紫水明|文化人の絆|外交官の絆|立役者,知勇兼備|技巧伝承|文明開化|山紫水明|文化人の絆|外交官の絆|立役者,10018,914,58,52,467,423,505,536,519,516,542,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0020|EIK_0062|EIK_0064|EIK_0094|EIK_0114|EIK_0256||外交官の絆|山紫水明|技巧伝承|文化人の絆|文明開化|知勇兼備|立役者,,step174_validate_repair_7_9,14550,14550,jinpo_result_db_7_part017.csv
step174_7_288006,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0020|EIK_0101|EIK_0093|EIK_0108|EIK_0114|EIK_0060,北条氏照(剛柔)|山県昌景(泰然)|大内義隆|名古屋山三郎|細川藤孝(立役)|庵原将監,EIK_0020|EIK_0101|EIK_0093|EIK_0108|EIK_0114|EIK_0060,知勇兼備|山紫水明|技巧伝承|文化人の絆|文明開化|陰陽師|立役者,知勇兼備|山紫水明|技巧伝承|文化人の絆|文明開化|陰陽師|立役者,9507,1342,57,86,342,518,325,603,597,589,584,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0020|EIK_0060|EIK_0093|EIK_0101|EIK_0108|EIK_0114||山紫水明|技巧伝承|文化人の絆|文明開化|知勇兼備|立役者|陰陽師,,step174_validate_repair_7_9,14550,14550,jinpo_result_db_7_part017.csv
step174_7_288007,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0034|EIK_0387|EIK_0093|EIK_0017|EIK_0250|EIK_0033,直江兼続(王佐)|朝倉義景(八雷)|大内義隆|堀秀政|鍋島直茂(人狼)|丹羽長秀(風雲),EIK_0034|EIK_0387|EIK_0093|EIK_0017|EIK_0250|EIK_0033,山紫水明|文化人の絆|技巧伝承|傾奇者|多芸多才|文明開化|名臣の絆,山紫水明|文化人の絆|技巧伝承|傾奇者|多芸多才|文明開化|名臣の絆,10548,0,137,115,396,566,447,575,593,596,577,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0017|EIK_0033|EIK_0034|EIK_0093|EIK_0250|EIK_0387||傾奇者|名臣の絆|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化,,step174_validate_repair_7_9,14550,14550,jinpo_result_db_7_part017.csv
step174_7_288008,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0034|EIK_0387|EIK_0093|EIK_0042|EIK_0138|EIK_0089,直江兼続(王佐)|朝倉義景(八雷)|大内義隆|谷忠澄|原田宗時|村上義清,EIK_0034|EIK_0387|EIK_0093|EIK_0042|EIK_0138|EIK_0089,山紫水明|文化人の絆|技巧伝承|傾奇者|多芸多才|文明開化|流行創出,山紫水明|文化人の絆|技巧伝承|傾奇者|多芸多才|文明開化|流行創出,9841,858,143,97,355,411,261,658,655,629,642,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0034|EIK_0042|EIK_0089|EIK_0093|EIK_0138|EIK_0387||傾奇者|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,14550,14550,jinpo_result_db_7_part017.csv
step174_7_288009,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0042|EIK_0138|EIK_0093|EIK_0256|EIK_0114|EIK_0068,谷忠澄|原田宗時|大内義隆|魔女ルシア|細川藤孝(立役)|島津義久,EIK_0042|EIK_0138|EIK_0093|EIK_0256|EIK_0114|EIK_0068,傾奇者|多芸多才|文明開化|山紫水明|技巧伝承|文化人の絆|巧言令色,傾奇者|多芸多才|文明開化|山紫水明|技巧伝承|文化人の絆|巧言令色,10111,1128,125,159,324,346,435,474,486,460,502,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0042|EIK_0068|EIK_0093|EIK_0114|EIK_0138|EIK_0256||傾奇者|多芸多才|山紫水明|巧言令色|技巧伝承|文化人の絆|文明開化,,step174_validate_repair_7_9,14550,14550,jinpo_result_db_7_part017.csv
step174_7_288010,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0042|EIK_0156|EIK_0093|EIK_0129|EIK_0114|EIK_0083,谷忠澄|前田慶次|大内義隆|朝倉義景|細川藤孝(立役)|豊臣秀吉,EIK_0042|EIK_0156|EIK_0093|EIK_0129|EIK_0114|EIK_0083,傾奇者|多芸多才|文明開化|山紫水明|技巧伝承|文化人の絆|巧言令色,傾奇者|多芸多才|文明開化|山紫水明|技巧伝承|文化人の絆|巧言令色,10282,981,136,168,327,353,426,501,461,455,460,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0042|EIK_0083|EIK_0093|EIK_0114|EIK_0129|EIK_0156||傾奇者|多芸多才|山紫水明|巧言令色|技巧伝承|文化人の絆|文明開化,,step174_validate_repair_7_9,14550,14550,jinpo_result_db_7_part017.csv
