result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_7_000001,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0240|EIK_0061|EIK_0190|EIK_0099|EIK_0016|EIK_0280,真田信幸(航海)|林崎甚助|三好長慶(生殺)|明石全登|三条の方|鬼庭左月斎,EIK_0240|EIK_0061|EIK_0190|EIK_0099|EIK_0016|EIK_0280,明敏の絆|才気煥発|老練闊達|衣鉢相伝|健康第一|侍|長寿の絆,明敏の絆|才気煥発|老練闊達|衣鉢相伝|健康第一|侍|長寿の絆,10651,10061,159,325,0,515,146,0,0,0,0,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0016|EIK_0061|EIK_0099|EIK_0190|EIK_0240|EIK_0280||侍|健康第一|才気煥発|明敏の絆|老練闊達|衣鉢相伝|長寿の絆,,step174_validate_repair_7_9,21857,21857,jinpo_result_db_7_part001.csv
step174_7_000002,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0240|EIK_0061|EIK_0187|EIK_0099|EIK_0016|EIK_0280,真田信幸(航海)|林崎甚助|今川義元(周年)|明石全登|三条の方|鬼庭左月斎,EIK_0240|EIK_0061|EIK_0187|EIK_0099|EIK_0016|EIK_0280,明敏の絆|才気煥発|老練闊達|衣鉢相伝|健康第一|侍|長寿の絆,明敏の絆|才気煥発|老練闊達|衣鉢相伝|健康第一|侍|長寿の絆,10606,10069,178,329,0,502,146,0,0,0,0,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0016|EIK_0061|EIK_0099|EIK_0187|EIK_0240|EIK_0280||侍|健康第一|才気煥発|明敏の絆|老練闊達|衣鉢相伝|長寿の絆,,step174_validate_repair_7_9,21830,21830,jinpo_result_db_7_part001.csv
step174_7_000003,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0191|EIK_0016|EIK_0204|EIK_0015|EIK_0099|EIK_0061,上杉謙信(野望)|三条の方|北条氏康(獅子)|武田晴信|明石全登|林崎甚助,EIK_0191|EIK_0016|EIK_0204|EIK_0015|EIK_0099|EIK_0061,意気衝天|質実剛健|侍|老練闊達|才気煥発|豪傑|健康第一,意気衝天|質実剛健|侍|老練闊達|才気煥発|豪傑|健康第一,11588,8059,306,285,130,528,258,93,94,89,94,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0016|EIK_0061|EIK_0099|EIK_0191|EIK_0204||侍|健康第一|意気衝天|才気煥発|老練闊達|豪傑|質実剛健,,step174_validate_repair_7_9,21524,21524,jinpo_result_db_7_part001.csv
step174_7_000004,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0111|EIK_0031|EIK_0387|EIK_0114|EIK_0085|EIK_0015,北条綱成(籠城)|黒百合(納涼)|朝倉義景(八雷)|細川藤孝(立役)|愛姫(起源)|武田晴信,EIK_0111|EIK_0031|EIK_0387|EIK_0114|EIK_0085|EIK_0015,山紫水明|技巧伝承|質実剛健|老練闊達|健康第一|意気衝天|雄材大略,山紫水明|技巧伝承|質実剛健|老練闊達|健康第一|意気衝天|雄材大略,11697,6782,64,214,250,673,189,435,410,388,393,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0031|EIK_0085|EIK_0111|EIK_0114|EIK_0387||健康第一|山紫水明|意気衝天|技巧伝承|老練闊達|質実剛健|雄材大略,,step174_validate_repair_7_9,21495,21495,jinpo_result_db_7_part001.csv
step174_7_000005,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0015|EIK_0190|EIK_0084|EIK_0068|EIK_0195|EIK_0202,武田晴信|三好長慶(生殺)|高台院|島津義久|真田昌幸(吸血)|徳川家康(東軍),EIK_0015|EIK_0190|EIK_0084|EIK_0068|EIK_0195|EIK_0202,明敏の絆|老練闊達|柔能制剛|謀略家|世渡り上手の絆|才気煥発|野心家の絆,明敏の絆|老練闊達|柔能制剛|謀略家|世渡り上手の絆|才気煥発|野心家の絆,10731,8892,116,24,91,1045,267,72,72,70,77,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0068|EIK_0084|EIK_0190|EIK_0195|EIK_0202||世渡り上手の絆|才気煥発|明敏の絆|柔能制剛|老練闊達|謀略家|野心家の絆,,step174_validate_repair_7_9,21457,21457,jinpo_result_db_7_part001.csv
step174_7_000006,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0111|EIK_0031|EIK_0387|EIK_0114|EIK_0084|EIK_0015,北条綱成(籠城)|黒百合(納涼)|朝倉義景(八雷)|細川藤孝(立役)|高台院|武田晴信,EIK_0111|EIK_0031|EIK_0387|EIK_0114|EIK_0084|EIK_0015,山紫水明|技巧伝承|質実剛健|健康第一|老練闊達|意気衝天|雄材大略,山紫水明|技巧伝承|質実剛健|健康第一|老練闊達|意気衝天|雄材大略,11697,6754,58,212,235,682,189,434,402,378,383,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0031|EIK_0084|EIK_0111|EIK_0114|EIK_0387||健康第一|山紫水明|意気衝天|技巧伝承|老練闊達|質実剛健|雄材大略,,step174_validate_repair_7_9,21424,21424,jinpo_result_db_7_part001.csv
step174_7_000007,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0195|EIK_0068|EIK_0084|EIK_0187|EIK_0015|EIK_0202,真田昌幸(吸血)|島津義久|高台院|今川義元(周年)|武田晴信|徳川家康(東軍),EIK_0195|EIK_0068|EIK_0084|EIK_0187|EIK_0015|EIK_0202,老練闊達|明敏の絆|才気煥発|野心家の絆|柔能制剛|謀略家|世渡り上手の絆,老練闊達|明敏の絆|才気煥発|野心家の絆|柔能制剛|謀略家|世渡り上手の絆,10686,8902,131,24,91,1020,268,70,70,70,74,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0068|EIK_0084|EIK_0187|EIK_0195|EIK_0202||世渡り上手の絆|才気煥発|明敏の絆|柔能制剛|老練闊達|謀略家|野心家の絆,,step174_validate_repair_7_9,21406,21406,jinpo_result_db_7_part001.csv
step174_7_000008,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0195|EIK_0083|EIK_0015|EIK_0098|EIK_0061|EIK_0068,真田昌幸(吸血)|豊臣秀吉|武田晴信|義姫|林崎甚助|島津義久,EIK_0195|EIK_0083|EIK_0015|EIK_0098|EIK_0061|EIK_0068,才気煥発|野心家の絆|明敏の絆|老練闊達|柔能制剛|世渡り上手の絆|謀略家,才気煥発|野心家の絆|明敏の絆|老練闊達|柔能制剛|世渡り上手の絆|謀略家,11030,8500,131,26,98,1026,255,79,81,79,85,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0061|EIK_0068|EIK_0083|EIK_0098|EIK_0195||世渡り上手の絆|才気煥発|明敏の絆|柔能制剛|老練闊達|謀略家|野心家の絆,,step174_validate_repair_7_9,21390,21390,jinpo_result_db_7_part001.csv
step174_7_000009,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0085|EIK_0015|EIK_0384|EIK_0082|EIK_0219|EIK_0103,愛姫(起源)|武田晴信|甲斐姫(鷹爪)|山中鹿之介|後藤又兵衛|長野業正,EIK_0085|EIK_0015|EIK_0384|EIK_0082|EIK_0219|EIK_0103,侍|意気衝天|泰然自若|根性の絆|猛将の絆|健康第一|老練闊達,侍|意気衝天|泰然自若|根性の絆|猛将の絆|健康第一|老練闊達,11204,8127,292,391,74,251,144,214,209,215,209,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0082|EIK_0085|EIK_0103|EIK_0219|EIK_0384||侍|健康第一|意気衝天|根性の絆|泰然自若|猛将の絆|老練闊達,,step174_validate_repair_7_9,21330,21330,jinpo_result_db_7_part001.csv
step174_7_000010,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0084|EIK_0015|EIK_0111|EIK_0031|EIK_0034|EIK_0114,高台院|武田晴信|北条綱成(籠城)|黒百合(納涼)|直江兼続(王佐)|細川藤孝(立役),EIK_0084|EIK_0015|EIK_0111|EIK_0031|EIK_0034|EIK_0114,意気衝天|雄材大略|山紫水明|技巧伝承|健康第一|質実剛健|老練闊達,意気衝天|雄材大略|山紫水明|技巧伝承|健康第一|質実剛健|老練闊達,11578,6716,59,211,237,680,191,429,410,387,391,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0031|EIK_0034|EIK_0084|EIK_0111|EIK_0114||健康第一|山紫水明|意気衝天|技巧伝承|老練闊達|質実剛健|雄材大略,,step174_validate_repair_7_9,21289,21289,jinpo_result_db_7_part001.csv
