result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_7_108001,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0028|EIK_0233|EIK_0060|EIK_0387|EIK_0108|EIK_0093,長宗我部元親|小早川隆景(羽織)|庵原将監|朝倉義景(八雷)|名古屋山三郎|大内義隆,EIK_0028|EIK_0233|EIK_0060|EIK_0387|EIK_0108|EIK_0093,陰陽師|立役者|山紫水明|文化人の絆|技巧伝承|文明開化|知勇兼備,陰陽師|立役者|山紫水明|文化人の絆|技巧伝承|文明開化|知勇兼備,9684,1283,48,82,286,534,343,588,618,569,562,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0028|EIK_0060|EIK_0093|EIK_0108|EIK_0233|EIK_0387||山紫水明|技巧伝承|文化人の絆|文明開化|知勇兼備|立役者|陰陽師,,step174_validate_repair_7_9,14597,14597,jinpo_result_db_7_part007.csv
step174_7_108002,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0037|EIK_0017|EIK_0064|EIK_0095|EIK_0204|EIK_0322,斎藤朝信|堀秀政|雑賀孫市(道化)|柳生宗矩|北条氏康(獅子)|北条氏政,EIK_0037|EIK_0017|EIK_0064|EIK_0095|EIK_0204|EIK_0322,才腕の絆|技巧伝承|文明開化|多芸多才|侍|知勇兼備|立役者,才腕の絆|技巧伝承|文明開化|多芸多才|侍|知勇兼備|立役者,9849,1289,220,152,386,357,481,441,458,478,486,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0017|EIK_0037|EIK_0064|EIK_0095|EIK_0204|EIK_0322||侍|多芸多才|才腕の絆|技巧伝承|文明開化|知勇兼備|立役者,,step174_validate_repair_7_9,14597,14597,jinpo_result_db_7_part007.csv
step174_7_108003,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0040|EIK_0095|EIK_0062|EIK_0108|EIK_0243|EIK_0070,北条氏邦|柳生宗矩|直江景綱|名古屋山三郎|前田慶次(神将)|前田利家(兎忍),EIK_0040|EIK_0095|EIK_0062|EIK_0108|EIK_0243|EIK_0070,技巧伝承|文明開化|竜飛鳳舞|洒落者の絆|武芸の絆|多芸多才|流行創出,技巧伝承|文明開化|竜飛鳳舞|洒落者の絆|武芸の絆|多芸多才|流行創出,10140,885,312,113,299,374,412,513,517,496,536,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0040|EIK_0062|EIK_0070|EIK_0095|EIK_0108|EIK_0243||多芸多才|技巧伝承|文明開化|武芸の絆|洒落者の絆|流行創出|竜飛鳳舞,,step174_validate_repair_7_9,14597,14597,jinpo_result_db_7_part007.csv
step174_7_108004,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0040|EIK_0095|EIK_0114|EIK_0108|EIK_0224|EIK_0156,北条氏邦|柳生宗矩|細川藤孝(立役)|名古屋山三郎|黒猫ノア|前田慶次,EIK_0040|EIK_0095|EIK_0114|EIK_0108|EIK_0224|EIK_0156,技巧伝承|文明開化|文化人の絆|傾奇者|洒落者の絆|多芸多才|流行創出,技巧伝承|文明開化|文化人の絆|傾奇者|洒落者の絆|多芸多才|流行創出,9367,852,153,91,316,319,436,763,776,748,776,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0040|EIK_0095|EIK_0108|EIK_0114|EIK_0156|EIK_0224||傾奇者|多芸多才|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,14597,14597,jinpo_result_db_7_part007.csv
step174_7_108005,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0040|EIK_0095|EIK_0258|EIK_0107|EIK_0103|EIK_0262,北条氏邦|柳生宗矩|明智光秀(闇)|井伊直虎|長野業正|立花誾千代(猫又),EIK_0040|EIK_0095|EIK_0258|EIK_0107|EIK_0103|EIK_0262,勇猛果敢|豪傑|侍|戦場の華|武芸の絆|多芸多才|流行創出,勇猛果敢|豪傑|侍|戦場の華|武芸の絆|多芸多才|流行創出,9935,2154,631,181,266,213,308,232,234,238,205,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0040|EIK_0095|EIK_0103|EIK_0107|EIK_0258|EIK_0262||侍|勇猛果敢|多芸多才|戦場の華|武芸の絆|流行創出|豪傑,,step174_validate_repair_7_9,14597,14597,jinpo_result_db_7_part007.csv
step174_7_108006,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0040|EIK_0095|EIK_0387|EIK_0108|EIK_0243|EIK_0156,北条氏邦|柳生宗矩|朝倉義景(八雷)|名古屋山三郎|前田慶次(神将)|前田慶次,EIK_0040|EIK_0095|EIK_0387|EIK_0108|EIK_0243|EIK_0156,技巧伝承|文化人の絆|文明開化|傾奇者|洒落者の絆|多芸多才|流行創出,技巧伝承|文化人の絆|文明開化|傾奇者|洒落者の絆|多芸多才|流行創出,9590,844,158,96,304,308,421,739,712,690,735,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0040|EIK_0095|EIK_0108|EIK_0156|EIK_0243|EIK_0387||傾奇者|多芸多才|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,14597,14597,jinpo_result_db_7_part007.csv
step174_7_108007,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0042|EIK_0093|EIK_0193|EIK_0387|EIK_0103|EIK_0229,谷忠澄|大内義隆|織田信長(覇王)|朝倉義景(八雷)|長野業正|出雲阿国(神将),EIK_0042|EIK_0093|EIK_0193|EIK_0387|EIK_0103|EIK_0229,山紫水明|技巧伝承|文化人の絆|流行創出|傾奇者|多芸多才|文明開化,山紫水明|技巧伝承|文化人の絆|流行創出|傾奇者|多芸多才|文明開化,9878,831,121,91,325,448,295,683,632,636,657,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0042|EIK_0093|EIK_0103|EIK_0193|EIK_0229|EIK_0387||傾奇者|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,14597,14597,jinpo_result_db_7_part007.csv
step174_7_108008,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0042|EIK_0093|EIK_0381|EIK_0387|EIK_0103|EIK_0229,谷忠澄|大内義隆|織田信長(特別)|朝倉義景(八雷)|長野業正|出雲阿国(神将),EIK_0042|EIK_0093|EIK_0381|EIK_0387|EIK_0103|EIK_0229,山紫水明|技巧伝承|文化人の絆|流行創出|傾奇者|多芸多才|文明開化,山紫水明|技巧伝承|文化人の絆|流行創出|傾奇者|多芸多才|文明開化,9878,831,121,91,325,448,295,683,632,636,657,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0042|EIK_0093|EIK_0103|EIK_0229|EIK_0381|EIK_0387||傾奇者|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,14597,14597,jinpo_result_db_7_part007.csv
step174_7_108009,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0042|EIK_0093|EIK_0387|EIK_0256|EIK_0103|EIK_0109,谷忠澄|大内義隆|朝倉義景(八雷)|魔女ルシア|長野業正|大祝鶴,EIK_0042|EIK_0093|EIK_0387|EIK_0256|EIK_0103|EIK_0109,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|戦場の華|多芸多才,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|戦場の華|多芸多才,9725,915,132,53,325,479,471,642,624,596,635,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0042|EIK_0093|EIK_0103|EIK_0109|EIK_0256|EIK_0387||多芸多才|山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,14597,14597,jinpo_result_db_7_part007.csv
step174_7_108010,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0042|EIK_0095|EIK_0253|EIK_0258|EIK_0219|EIK_0256,谷忠澄|柳生宗矩|福島正則|明智光秀(闇)|後藤又兵衛|魔女ルシア,EIK_0042|EIK_0095|EIK_0253|EIK_0258|EIK_0219|EIK_0256,勇猛果敢|戦場の華|流行創出|多芸多才|技巧伝承|文明開化|竜飛鳳舞,勇猛果敢|戦場の華|流行創出|多芸多才|技巧伝承|文明開化|竜飛鳳舞,10508,929,420,92,313,399,440,366,383,358,389,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0042|EIK_0095|EIK_0219|EIK_0253|EIK_0256|EIK_0258||勇猛果敢|多芸多才|戦場の華|技巧伝承|文明開化|流行創出|竜飛鳳舞,,step174_validate_repair_7_9,14597,14597,jinpo_result_db_7_part007.csv
